Date;Location;SKU;Quantity
18/03/2025;UIOK;1603790;988
18/03/2025;UIOK;1603790;130
17/03/2025;UIOK;1603790;468
14/03/2025;UIOK;1603790;780
14/03/2025;UIOK;1603790;780
13/03/2025;UIOK;1603790;1820
12/03/2025;UIOK;1603790;312
12/03/2025;UIOK;1603790;624
11/03/2025;UIOK;1603790;390
10/03/2025;UIOK;1603790;130
10/03/2025;UIOK;1603790;130
07/03/2025;UIOK;1603790;1534
07/03/2025;UIOK;1603790;260
06/03/2025;UIOK;1603790;104
05/03/2025;UIOK;1603790;130
29/03/2025;JMIK;1603790;104
28/03/2025;JMIK;1603790;130
27/03/2025;JMIK;1603790;1664
26/03/2025;JMIK;1603790;26
25/03/2025;JMIK;1603790;208
24/03/2025;JMIK;1603790;234
21/03/2025;JMIK;1603790;312
20/03/2025;JMIK;1603790;156
19/03/2025;JMIK;1603790;442
18/03/2025;JMIK;1603790;442
17/03/2025;JMIK;1603790;624
14/03/2025;JMIK;1603790;416
13/03/2025;JMIK;1603790;442
12/03/2025;JMIK;1603790;520
11/03/2025;JMIK;1603790;468
10/03/2025;JMIK;1603790;442
07/03/2025;JMIK;1603790;312
06/03/2025;JMIK;1603790;78
31/03/2025;YHNU;1603790;26
29/03/2025;YHNU;1603790;286
28/03/2025;YHNU;1603790;962
27/03/2025;YHNU;1603790;156
26/03/2025;YHNU;1603790;2470
25/03/2025;YHNU;1603790;858
24/03/2025;YHNU;1603790;650
22/03/2025;YHNU;1603790;260
21/03/2025;YHNU;1603790;858
20/03/2025;YHNU;1603790;832
19/03/2025;YHNU;1603790;702
18/03/2025;YHNU;1603790;572
17/03/2025;YHNU;1603790;494
15/03/2025;YHNU;1603790;104
14/03/2025;YHNU;1603790;26
13/03/2025;YHNU;1603790;624
12/03/2025;YHNU;1603790;312
11/03/2025;YHNU;1603790;286
10/03/2025;YHNU;1603790;182
08/03/2025;YHNU;1603790;52
07/03/2025;YHNU;1603790;598
06/03/2025;YHNU;1603790;650
05/03/2025;YHNU;1603790;130
03/03/2025;YHNU;1603790;130
01/03/2025;YHNU;1603790;156
31/03/2025;EDCR;1603790;312
29/03/2025;EDCR;1603790;1040
28/03/2025;EDCR;1603790;52
28/03/2025;EDCR;1603790;26
27/03/2025;EDCR;1603790;260
26/03/2025;EDCR;1603790;208
26/03/2025;EDCR;1603790;130
25/03/2025;EDCR;1603790;650
25/03/2025;EDCR;1603790;78
24/03/2025;EDCR;1603790;78
24/03/2025;EDCR;1603790;260
21/03/2025;EDCR;1603790;390
20/03/2025;EDCR;1603790;130
20/03/2025;EDCR;1603790;2418
19/03/2025;EDCR;1603790;364
19/03/2025;EDCR;1603790;2314
18/03/2025;EDCR;1603790;234
18/03/2025;EDCR;1603790;2938
17/03/2025;EDCR;1603790;1092
17/03/2025;EDCR;1603790;338
06/03/2025;EDCR;1603790;364
05/03/2025;EDCR;1603790;130
05/03/2025;EDCR;1603790;130
01/03/2025;EDCR;1603790;52
31/03/2025;HJKL;1603790;78
29/03/2025;HJKL;1603790;78
28/03/2025;HJKL;1603790;104
27/03/2025;HJKL;1603790;52
27/03/2025;HJKL;1603790;130
26/03/2025;HJKL;1603790;312
25/03/2025;HJKL;1603790;286
24/03/2025;HJKL;1603790;494
21/03/2025;HJKL;1603790;390
20/03/2025;HJKL;1603790;182
19/03/2025;HJKL;1603790;494
18/03/2025;HJKL;1603790;208
18/03/2025;HJKL;1603790;130
17/03/2025;HJKL;1603790;208
17/03/2025;HJKL;1603790;130
14/03/2025;HJKL;1603790;26
13/03/2025;HJKL;1603790;364
13/03/2025;HJKL;1603790;130
12/03/2025;HJKL;1603790;234
11/03/2025;HJKL;1603790;26
10/03/2025;HJKL;1603790;26
07/03/2025;HJKL;1603790;78
06/03/2025;HJKL;1603790;26
05/03/2025;HJKL;1603790;260
05/03/2025;HJKL;1603790;26
03/03/2025;HJKL;1603790;26
28/03/2025;KJPL;1603790;312
27/03/2025;KJPL;1603790;104
26/03/2025;KJPL;1603790;390
25/03/2025;KJPL;1603790;78
24/03/2025;KJPL;1603790;572
21/03/2025;KJPL;1603790;520
20/03/2025;KJPL;1603790;598
19/03/2025;KJPL;1603790;416
18/03/2025;KJPL;1603790;962
17/03/2025;KJPL;1603790;598
14/03/2025;KJPL;1603790;598
13/03/2025;KJPL;1603790;1300
12/03/2025;KJPL;1603790;156
11/03/2025;KJPL;1603790;390
10/03/2025;KJPL;1603790;520
07/03/2025;KJPL;1603790;78
06/03/2025;KJPL;1603790;104
29/03/2025;GHJK;1603790;52
28/03/2025;GHJK;1603790;52
26/03/2025;GHJK;1603790;416
25/03/2025;GHJK;1603790;988
24/03/2025;GHJK;1603790;2626
21/03/2025;GHJK;1603790;1144
21/03/2025;GHJK;1603790;78
20/03/2025;GHJK;1603790;2444
19/03/2025;GHJK;1603790;1352
18/03/2025;GHJK;1603790;182
17/03/2025;GHJK;1603790;26
13/03/2025;GHJK;1603790;208
12/03/2025;GHJK;1603790;52
11/03/2025;GHJK;1603790;130
31/03/2025;MNBY;1603790;130
28/03/2025;MNBY;1603790;52
26/03/2025;MNBY;1603790;208
24/03/2025;MNBY;1603790;26
21/03/2025;MNBY;1603790;52
17/03/2025;MNBY;1603790;234
13/03/2025;MNBY;1603790;338
12/03/2025;MNBY;1603790;182
11/03/2025;MNBY;1603790;26
10/03/2025;MNBY;1603790;104
07/03/2025;MNBY;1603790;26
06/03/2025;MNBY;1603790;26
31/03/2025;ASDF;1692367;140
31/03/2025;ASDF;1692367;336
29/03/2025;ASDF;1692367;84
28/03/2025;ASDF;1692367;56
27/03/2025;ASDF;1692367;28
27/03/2025;ASDF;1692367;420
26/03/2025;ASDF;1692367;868
26/03/2025;ASDF;1692367;1008
25/03/2025;ASDF;1692367;336
24/03/2025;ASDF;1692367;112
24/03/2025;ASDF;1692367;560
21/03/2025;ASDF;1692367;532
20/03/2025;ASDF;1692367;1428
19/03/2025;ASDF;1692367;560
19/03/2025;ASDF;1692367;364
18/03/2025;ASDF;1692367;812
17/03/2025;ASDF;1692367;168
14/03/2025;ASDF;1692367;308
13/03/2025;ASDF;1692367;308
13/03/2025;ASDF;1692367;728
12/03/2025;ASDF;1692367;252
12/03/2025;ASDF;1692367;1316
11/03/2025;ASDF;1692367;280
10/03/2025;ASDF;1692367;756
10/03/2025;ASDF;1692367;28
07/03/2025;ASDF;1692367;84
06/03/2025;ASDF;1692367;560
06/03/2025;ASDF;1692367;224
05/03/2025;ASDF;1692367;28
01/03/2025;ASDF;1692367;56
21/03/2025;XTRG;1692367;28
14/03/2025;XTRG;1692367;28
21/03/2025;WSXD;1692367;28
17/03/2025;WSXD;1692367;28
13/03/2025;WSXD;1692367;28
10/03/2025;WSXD;1692367;28
07/03/2025;WSXD;1692367;28
28/03/2025;ZAQC;1692367;28
24/03/2025;ZAQC;1692367;56
21/03/2025;ZAQC;1692367;28
20/03/2025;ZAQC;1692367;28
19/03/2025;ZAQC;1692367;84
18/03/2025;ZAQC;1692367;56
13/03/2025;ZAQC;1692367;56
12/03/2025;ZAQC;1692367;28
11/03/2025;ZAQC;1692367;112
07/03/2025;ZAQC;1692367;140
06/03/2025;ZAQC;1692367;140
31/03/2025;ERTY;1692367;28
29/03/2025;ERTY;1692367;28
28/03/2025;ERTY;1692367;84
25/03/2025;ERTY;1692367;112
24/03/2025;ERTY;1692367;2044
21/03/2025;ERTY;1692367;28
20/03/2025;ERTY;1692367;84
19/03/2025;ERTY;1692367;28
18/03/2025;ERTY;1692367;56
17/03/2025;ERTY;1692367;84
14/03/2025;ERTY;1692367;280
13/03/2025;ERTY;1692367;280
12/03/2025;ERTY;1692367;728
11/03/2025;ERTY;1692367;112
10/03/2025;ERTY;1692367;112
06/03/2025;ERTY;1692367;56
29/03/2025;GHTS;1692367;84
28/03/2025;GHTS;1692367;28
27/03/2025;GHTS;1692367;56
26/03/2025;GHTS;1692367;420
25/03/2025;GHTS;1692367;56
24/03/2025;GHTS;1692367;168
21/03/2025;GHTS;1692367;196
20/03/2025;GHTS;1692367;28
18/03/2025;GHTS;1692367;112
17/03/2025;GHTS;1692367;28
14/03/2025;GHTS;1692367;28
13/03/2025;GHTS;1692367;56
12/03/2025;GHTS;1692367;140
11/03/2025;GHTS;1692367;252
10/03/2025;GHTS;1692367;756
07/03/2025;GHTS;1692367;56
06/03/2025;GHTS;1692367;56
01/03/2025;GHTS;1692367;28
29/03/2025;SWAQ;1692367;112
28/03/2025;SWAQ;1692367;28
25/03/2025;SWAQ;1692367;28
20/03/2025;SWAQ;1692367;84
18/03/2025;SWAQ;1692367;56
17/03/2025;SWAQ;1692367;28
14/03/2025;SWAQ;1692367;112
13/03/2025;SWAQ;1692367;140
11/03/2025;SWAQ;1692367;112
07/03/2025;SWAQ;1692367;28
31/03/2025;ZXCV;1692367;112
29/03/2025;ZXCV;1692367;28
28/03/2025;ZXCV;1692367;56
26/03/2025;ZXCV;1692367;252
25/03/2025;ZXCV;1692367;56
24/03/2025;ZXCV;1692367;252
21/03/2025;ZXCV;1692367;112
19/03/2025;ZXCV;1692367;84
18/03/2025;ZXCV;1692367;280
17/03/2025;ZXCV;1692367;56
13/03/2025;ZXCV;1692367;252
12/03/2025;ZXCV;1692367;56
11/03/2025;ZXCV;1692367;84
10/03/2025;ZXCV;1692367;112
07/03/2025;ZXCV;1692367;56
06/03/2025;ZXCV;1692367;280
05/03/2025;ZXCV;1692367;588
01/03/2025;ZXCV;1692367;56
26/03/2025;OLPU;1692367;196
24/03/2025;OLPU;1692367;112
21/03/2025;OLPU;1692367;56
20/03/2025;OLPU;1692367;84
13/03/2025;OLPU;1692367;56
12/03/2025;OLPU;1692367;28
11/03/2025;OLPU;1692367;56
06/03/2025;OLPU;1692367;28
31/03/2025;QAZX;1692367;1148
31/03/2025;QAZX;1692367;56
29/03/2025;QAZX;1692367;28
29/03/2025;QAZX;1692367;168
28/03/2025;QAZX;1692367;168
27/03/2025;QAZX;1692367;812
27/03/2025;QAZX;1692367;84
26/03/2025;QAZX;1692367;56
25/03/2025;QAZX;1692367;56
24/03/2025;QAZX;1692367;84
24/03/2025;QAZX;1692367;336
20/03/2025;QAZX;1692367;56
19/03/2025;QAZX;1692367;28
18/03/2025;QAZX;1692367;112
17/03/2025;QAZX;1692367;336
14/03/2025;QAZX;1692367;308
14/03/2025;QAZX;1692367;112
13/03/2025;QAZX;1692367;84
13/03/2025;QAZX;1692367;140
12/03/2025;QAZX;1692367;28
11/03/2025;QAZX;1692367;364
11/03/2025;QAZX;1692367;84
10/03/2025;QAZX;1692367;224
07/03/2025;QAZX;1692367;224
06/03/2025;QAZX;1692367;28
01/03/2025;QAZX;1692367;28
29/03/2025;FTGV;1692367;196
28/03/2025;FTGV;1692367;84
26/03/2025;FTGV;1692367;308
25/03/2025;FTGV;1692367;168
24/03/2025;FTGV;1692367;140
21/03/2025;FTGV;1692367;364
20/03/2025;FTGV;1692367;168
19/03/2025;FTGV;1692367;364
18/03/2025;FTGV;1692367;112
17/03/2025;FTGV;1692367;140
13/03/2025;FTGV;1692367;252
12/03/2025;FTGV;1692367;252
11/03/2025;FTGV;1692367;140
10/03/2025;FTGV;1692367;28
07/03/2025;FTGV;1692367;224
06/03/2025;FTGV;1692367;392
05/03/2025;FTGV;1692367;28
03/03/2025;FTGV;1692367;84
31/03/2025;BVCX;1692367;84
28/03/2025;BVCX;1692367;28
26/03/2025;BVCX;1692367;140
25/03/2025;BVCX;1692367;56
24/03/2025;BVCX;1692367;308
21/03/2025;BVCX;1692367;56
20/03/2025;BVCX;1692367;784
19/03/2025;BVCX;1692367;56
18/03/2025;BVCX;1692367;28
17/03/2025;BVCX;1692367;168
13/03/2025;BVCX;1692367;84
12/03/2025;BVCX;1692367;56
11/03/2025;BVCX;1692367;112
10/03/2025;BVCX;1692367;56
07/03/2025;BVCX;1692367;56
06/03/2025;BVCX;1692367;84
26/03/2025;MNBH;1692367;28
25/03/2025;MNBH;1692367;28
24/03/2025;MNBH;1692367;56
19/03/2025;MNBH;1692367;112
17/03/2025;MNBH;1692367;28
13/03/2025;MNBH;1692367;56
11/03/2025;MNBH;1692367;84
07/03/2025;MNBH;1692367;28
06/03/2025;MNBH;1692367;56
25/03/2025;FGHT;1692367;28
21/03/2025;FGHT;1692367;3388
13/03/2025;FGHT;1692367;56
07/03/2025;FGHT;1692367;56
28/03/2025;UIOK;1692367;28
26/03/2025;UIOK;1692367;140
25/03/2025;UIOK;1692367;28
20/03/2025;UIOK;1692367;28
19/03/2025;UIOK;1692367;28
18/03/2025;UIOK;1692367;28
13/03/2025;UIOK;1692367;168
12/03/2025;UIOK;1692367;28
11/03/2025;UIOK;1692367;56
10/03/2025;UIOK;1692367;56
07/03/2025;UIOK;1692367;28
06/03/2025;UIOK;1692367;28
29/03/2025;JMIK;1692367;84
28/03/2025;JMIK;1692367;112
27/03/2025;JMIK;1692367;140
26/03/2025;JMIK;1692367;56
25/03/2025;JMIK;1692367;168
24/03/2025;JMIK;1692367;1008
21/03/2025;JMIK;1692367;140
20/03/2025;JMIK;1692367;252
19/03/2025;JMIK;1692367;112
18/03/2025;JMIK;1692367;112
17/03/2025;JMIK;1692367;28
14/03/2025;JMIK;1692367;1512
13/03/2025;JMIK;1692367;84
12/03/2025;JMIK;1692367;28
11/03/2025;JMIK;1692367;140
10/03/2025;JMIK;1692367;140
07/03/2025;JMIK;1692367;476
06/03/2025;JMIK;1692367;56
05/03/2025;JMIK;1692367;28
01/03/2025;JMIK;1692367;224
31/03/2025;YHNU;1692367;196
29/03/2025;YHNU;1692367;336
28/03/2025;YHNU;1692367;392
27/03/2025;YHNU;1692367;56
26/03/2025;YHNU;1692367;1792
25/03/2025;YHNU;1692367;336
24/03/2025;YHNU;1692367;252
22/03/2025;YHNU;1692367;140
21/03/2025;YHNU;1692367;224
20/03/2025;YHNU;1692367;196
19/03/2025;YHNU;1692367;196
18/03/2025;YHNU;1692367;140
17/03/2025;YHNU;1692367;252
15/03/2025;YHNU;1692367;28
13/03/2025;YHNU;1692367;700
12/03/2025;YHNU;1692367;308
11/03/2025;YHNU;1692367;196
10/03/2025;YHNU;1692367;84
07/03/2025;YHNU;1692367;252
06/03/2025;YHNU;1692367;420
05/03/2025;YHNU;1692367;84
01/03/2025;YHNU;1692367;28
31/03/2025;EDCR;1692367;196
31/03/2025;EDCR;1692367;112
29/03/2025;EDCR;1692367;280
28/03/2025;EDCR;1692367;6804
28/03/2025;EDCR;1692367;672
27/03/2025;EDCR;1692367;1344
26/03/2025;EDCR;1692367;2660
26/03/2025;EDCR;1692367;1092
25/03/2025;EDCR;1692367;336
25/03/2025;EDCR;1692367;1428
24/03/2025;EDCR;1692367;448
24/03/2025;EDCR;1692367;140
21/03/2025;EDCR;1692367;588
20/03/2025;EDCR;1692367;280
20/03/2025;EDCR;1692367;700
19/03/2025;EDCR;1692367;924
19/03/2025;EDCR;1692367;840
18/03/2025;EDCR;1692367;2520
18/03/2025;EDCR;1692367;2296
17/03/2025;EDCR;1692367;504
17/03/2025;EDCR;1692367;700
14/03/2025;EDCR;1692367;672
13/03/2025;EDCR;1692367;2408
13/03/2025;EDCR;1692367;1428
12/03/2025;EDCR;1692367;1260
12/03/2025;EDCR;1692367;1484
11/03/2025;EDCR;1692367;2996
11/03/2025;EDCR;1692367;3052
10/03/2025;EDCR;1692367;1680
10/03/2025;EDCR;1692367;336
07/03/2025;EDCR;1692367;2352
07/03/2025;EDCR;1692367;1036
06/03/2025;EDCR;1692367;476
06/03/2025;EDCR;1692367;1708
05/03/2025;EDCR;1692367;5880
05/03/2025;EDCR;1692367;112
03/03/2025;EDCR;1692367;672
01/03/2025;EDCR;1692367;56
27/03/2025;HJKL;1692367;28
26/03/2025;HJKL;1692367;196
25/03/2025;HJKL;1692367;56
24/03/2025;HJKL;1692367;56
21/03/2025;HJKL;1692367;280
21/03/2025;HJKL;1692367;28
20/03/2025;HJKL;1692367;28
18/03/2025;HJKL;1692367;56
12/03/2025;HJKL;1692367;112
11/03/2025;HJKL;1692367;28
05/03/2025;HJKL;1692367;56
29/03/2025;KJPL;1692367;16800
28/03/2025;KJPL;1692367;56
27/03/2025;KJPL;1692367;56
26/03/2025;KJPL;1692367;308
25/03/2025;KJPL;1692367;2800
24/03/2025;KJPL;1692367;336
21/03/2025;KJPL;1692367;308
20/03/2025;KJPL;1692367;1624
19/03/2025;KJPL;1692367;140
18/03/2025;KJPL;1692367;140
17/03/2025;KJPL;1692367;84
13/03/2025;KJPL;1692367;308
12/03/2025;KJPL;1692367;336
11/03/2025;KJPL;1692367;140
10/03/2025;KJPL;1692367;140
07/03/2025;KJPL;1692367;140
06/03/2025;KJPL;1692367;308
26/03/2025;GHJK;1692367;56
25/03/2025;GHJK;1692367;112
24/03/2025;GHJK;1692367;812
20/03/2025;GHJK;1692367;84
19/03/2025;GHJK;1692367;140
18/03/2025;GHJK;1692367;28
13/03/2025;GHJK;1692367;28
11/03/2025;GHJK;1692367;672
06/03/2025;GHJK;1692367;56
26/03/2025;MNBY;1692367;56
29/03/2025;ASDF;1231410;72
28/03/2025;ASDF;1231410;12
26/03/2025;ASDF;1231410;96
26/03/2025;ASDF;1231410;24
25/03/2025;ASDF;1231410;12
24/03/2025;ASDF;1231410;72
24/03/2025;ASDF;1231410;48
21/03/2025;ASDF;1231410;168
19/03/2025;ASDF;1231410;36
18/03/2025;ASDF;1231410;12
13/03/2025;ASDF;1231410;204
13/03/2025;ASDF;1231410;72
12/03/2025;ASDF;1231410;216
12/03/2025;ASDF;1231410;108
11/03/2025;ASDF;1231410;84
10/03/2025;ASDF;1231410;324
10/03/2025;ASDF;1231410;12
07/03/2025;ASDF;1231410;24
06/03/2025;ASDF;1231410;120
06/03/2025;ASDF;1231410;36
05/03/2025;ASDF;1231410;24
28/03/2025;XTRG;1231410;636
26/03/2025;XTRG;1231410;60
24/03/2025;XTRG;1231410;120
21/03/2025;XTRG;1231410;84
20/03/2025;XTRG;1231410;180
19/03/2025;XTRG;1231410;48
18/03/2025;XTRG;1231410;24
17/03/2025;XTRG;1231410;36
14/03/2025;XTRG;1231410;24
13/03/2025;XTRG;1231410;12
12/03/2025;XTRG;1231410;36
11/03/2025;XTRG;1231410;84
07/03/2025;XTRG;1231410;12
06/03/2025;XTRG;1231410;24
24/03/2025;WSXD;1231410;12
17/03/2025;WSXD;1231410;36
13/03/2025;WSXD;1231410;48
12/03/2025;WSXD;1231410;48
06/03/2025;WSXD;1231410;48
28/03/2025;ZAQC;1231410;12
25/03/2025;ZAQC;1231410;12
20/03/2025;ZAQC;1231410;84
19/03/2025;ZAQC;1231410;12
18/03/2025;ZAQC;1231410;12
17/03/2025;ZAQC;1231410;60
13/03/2025;ZAQC;1231410;12
12/03/2025;ZAQC;1231410;72
11/03/2025;ZAQC;1231410;96
10/03/2025;ZAQC;1231410;12
07/03/2025;ZAQC;1231410;36
06/03/2025;ZAQC;1231410;84
03/03/2025;ZAQC;1231410;120
31/03/2025;ERTY;1231410;12
29/03/2025;ERTY;1231410;24
28/03/2025;ERTY;1231410;72
27/03/2025;ERTY;1231410;48
25/03/2025;ERTY;1231410;36
24/03/2025;ERTY;1231410;60
22/03/2025;ERTY;1231410;72
21/03/2025;ERTY;1231410;72
20/03/2025;ERTY;1231410;492
18/03/2025;ERTY;1231410;96
17/03/2025;ERTY;1231410;72
14/03/2025;ERTY;1231410;96
13/03/2025;ERTY;1231410;72
12/03/2025;ERTY;1231410;12
11/03/2025;ERTY;1231410;96
10/03/2025;ERTY;1231410;624
07/03/2025;ERTY;1231410;360
06/03/2025;ERTY;1231410;300
05/03/2025;ERTY;1231410;36
29/03/2025;GHTS;1231410;132
28/03/2025;GHTS;1231410;132
27/03/2025;GHTS;1231410;96
26/03/2025;GHTS;1231410;228
25/03/2025;GHTS;1231410;72
24/03/2025;GHTS;1231410;12
21/03/2025;GHTS;1231410;36
20/03/2025;GHTS;1231410;72
19/03/2025;GHTS;1231410;144
18/03/2025;GHTS;1231410;60
17/03/2025;GHTS;1231410;84
17/03/2025;GHTS;1231410;24
14/03/2025;GHTS;1231410;144
13/03/2025;GHTS;1231410;108
12/03/2025;GHTS;1231410;84
11/03/2025;GHTS;1231410;120
10/03/2025;GHTS;1231410;72
07/03/2025;GHTS;1231410;84
06/03/2025;GHTS;1231410;48
05/03/2025;GHTS;1231410;36
01/03/2025;GHTS;1231410;36
29/03/2025;SWAQ;1231410;12
28/03/2025;SWAQ;1231410;60
24/03/2025;SWAQ;1231410;12
21/03/2025;SWAQ;1231410;36
20/03/2025;SWAQ;1231410;24
19/03/2025;SWAQ;1231410;24
18/03/2025;SWAQ;1231410;24
17/03/2025;SWAQ;1231410;36
14/03/2025;SWAQ;1231410;48
13/03/2025;SWAQ;1231410;12
12/03/2025;SWAQ;1231410;120
11/03/2025;SWAQ;1231410;12
10/03/2025;SWAQ;1231410;12
06/03/2025;SWAQ;1231410;12
29/03/2025;ZXCV;1231410;12
28/03/2025;ZXCV;1231410;48
26/03/2025;ZXCV;1231410;48
25/03/2025;ZXCV;1231410;252
24/03/2025;ZXCV;1231410;156
21/03/2025;ZXCV;1231410;312
20/03/2025;ZXCV;1231410;36
18/03/2025;ZXCV;1231410;72
17/03/2025;ZXCV;1231410;48
14/03/2025;ZXCV;1231410;24
13/03/2025;ZXCV;1231410;264
12/03/2025;ZXCV;1231410;228
11/03/2025;ZXCV;1231410;12
10/03/2025;ZXCV;1231410;12
07/03/2025;ZXCV;1231410;84
06/03/2025;ZXCV;1231410;96
05/03/2025;ZXCV;1231410;36
05/03/2025;ZXCV;1231410;12
29/03/2025;OLPU;1231410;24
28/03/2025;OLPU;1231410;72
27/03/2025;OLPU;1231410;12
26/03/2025;OLPU;1231410;216
25/03/2025;OLPU;1231410;24
24/03/2025;OLPU;1231410;5940
21/03/2025;OLPU;1231410;324
20/03/2025;OLPU;1231410;192
19/03/2025;OLPU;1231410;756
18/03/2025;OLPU;1231410;1152
17/03/2025;OLPU;1231410;192
12/03/2025;OLPU;1231410;168
11/03/2025;OLPU;1231410;36
10/03/2025;OLPU;1231410;264
07/03/2025;OLPU;1231410;24
31/03/2025;QAZX;1231410;288
29/03/2025;QAZX;1231410;72
26/03/2025;QAZX;1231410;24
25/03/2025;QAZX;1231410;24
20/03/2025;QAZX;1231410;12
19/03/2025;QAZX;1231410;24
18/03/2025;QAZX;1231410;36
14/03/2025;QAZX;1231410;96
13/03/2025;QAZX;1231410;48
12/03/2025;QAZX;1231410;12
11/03/2025;QAZX;1231410;24
10/03/2025;QAZX;1231410;96
10/03/2025;QAZX;1231410;60
07/03/2025;QAZX;1231410;12
07/03/2025;QAZX;1231410;72
29/03/2025;FTGV;1231410;168
28/03/2025;FTGV;1231410;144
26/03/2025;FTGV;1231410;14724
25/03/2025;FTGV;1231410;144
24/03/2025;FTGV;1231410;696
21/03/2025;FTGV;1231410;900
20/03/2025;FTGV;1231410;336
19/03/2025;FTGV;1231410;588
18/03/2025;FTGV;1231410;312
17/03/2025;FTGV;1231410;144
13/03/2025;FTGV;1231410;336
12/03/2025;FTGV;1231410;96
11/03/2025;FTGV;1231410;96
10/03/2025;FTGV;1231410;36
07/03/2025;FTGV;1231410;60
06/03/2025;FTGV;1231410;132
03/03/2025;FTGV;1231410;36
28/03/2025;BVCX;1231410;24
26/03/2025;BVCX;1231410;24
21/03/2025;BVCX;1231410;24
20/03/2025;BVCX;1231410;24
19/03/2025;BVCX;1231410;12
18/03/2025;BVCX;1231410;12
17/03/2025;BVCX;1231410;24
13/03/2025;BVCX;1231410;72
11/03/2025;BVCX;1231410;12
07/03/2025;BVCX;1231410;12
29/03/2025;MNBH;1231410;12
25/03/2025;MNBH;1231410;12
21/03/2025;MNBH;1231410;36
20/03/2025;MNBH;1231410;1728
19/03/2025;MNBH;1231410;48
18/03/2025;MNBH;1231410;12
13/03/2025;MNBH;1231410;60
11/03/2025;MNBH;1231410;24
10/03/2025;MNBH;1231410;48
06/03/2025;MNBH;1231410;60
28/03/2025;FGHT;1231410;12
25/03/2025;FGHT;1231410;36
21/03/2025;FGHT;1231410;12
17/03/2025;FGHT;1231410;12
12/03/2025;FGHT;1231410;12
11/03/2025;FGHT;1231410;12
28/03/2025;UIOK;1231410;24
26/03/2025;UIOK;1231410;24
24/03/2025;UIOK;1231410;24
21/03/2025;UIOK;1231410;648
21/03/2025;UIOK;1231410;36
20/03/2025;UIOK;1231410;108
19/03/2025;UIOK;1231410;456
18/03/2025;UIOK;1231410;108
17/03/2025;UIOK;1231410;48
13/03/2025;UIOK;1231410;24
10/03/2025;UIOK;1231410;36
06/03/2025;UIOK;1231410;36
29/03/2025;JMIK;1231410;36
28/03/2025;JMIK;1231410;132
27/03/2025;JMIK;1231410;72
26/03/2025;JMIK;1231410;252
25/03/2025;JMIK;1231410;144
24/03/2025;JMIK;1231410;528
21/03/2025;JMIK;1231410;204
20/03/2025;JMIK;1231410;348
19/03/2025;JMIK;1231410;792
18/03/2025;JMIK;1231410;372
17/03/2025;JMIK;1231410;792
14/03/2025;JMIK;1231410;612
13/03/2025;JMIK;1231410;792
12/03/2025;JMIK;1231410;1140
11/03/2025;JMIK;1231410;1560
10/03/2025;JMIK;1231410;840
07/03/2025;JMIK;1231410;1848
06/03/2025;JMIK;1231410;972
05/03/2025;JMIK;1231410;288
01/03/2025;JMIK;1231410;564
28/03/2025;YHNU;1231410;36
26/03/2025;YHNU;1231410;108
25/03/2025;YHNU;1231410;144
24/03/2025;YHNU;1231410;36
22/03/2025;YHNU;1231410;144
21/03/2025;YHNU;1231410;504
20/03/2025;YHNU;1231410;852
19/03/2025;YHNU;1231410;636
18/03/2025;YHNU;1231410;984
17/03/2025;YHNU;1231410;240
15/03/2025;YHNU;1231410;288
13/03/2025;YHNU;1231410;1656
12/03/2025;YHNU;1231410;1716
11/03/2025;YHNU;1231410;792
10/03/2025;YHNU;1231410;204
08/03/2025;YHNU;1231410;276
07/03/2025;YHNU;1231410;696
06/03/2025;YHNU;1231410;816
05/03/2025;YHNU;1231410;228
03/03/2025;YHNU;1231410;84
01/03/2025;YHNU;1231410;24
31/03/2025;EDCR;1231410;24
29/03/2025;EDCR;1231410;228
28/03/2025;EDCR;1231410;144
28/03/2025;EDCR;1231410;36
26/03/2025;EDCR;1231410;48
25/03/2025;EDCR;1231410;156
25/03/2025;EDCR;1231410;144
24/03/2025;EDCR;1231410;12
21/03/2025;EDCR;1231410;72
20/03/2025;EDCR;1231410;384
20/03/2025;EDCR;1231410;24
19/03/2025;EDCR;1231410;12
19/03/2025;EDCR;1231410;36
18/03/2025;EDCR;1231410;24
17/03/2025;EDCR;1231410;312
17/03/2025;EDCR;1231410;96
14/03/2025;EDCR;1231410;264
13/03/2025;EDCR;1231410;132
13/03/2025;EDCR;1231410;12
12/03/2025;EDCR;1231410;240
11/03/2025;EDCR;1231410;156
11/03/2025;EDCR;1231410;192
10/03/2025;EDCR;1231410;120
10/03/2025;EDCR;1231410;24
07/03/2025;EDCR;1231410;408
07/03/2025;EDCR;1231410;24
06/03/2025;EDCR;1231410;300
06/03/2025;EDCR;1231410;444
05/03/2025;EDCR;1231410;756
05/03/2025;EDCR;1231410;24
01/03/2025;EDCR;1231410;12
29/03/2025;HJKL;1231410;12
28/03/2025;HJKL;1231410;12
27/03/2025;HJKL;1231410;36
26/03/2025;HJKL;1231410;48
25/03/2025;HJKL;1231410;120
25/03/2025;HJKL;1231410;12
21/03/2025;HJKL;1231410;24
18/03/2025;HJKL;1231410;12
18/03/2025;HJKL;1231410;60
17/03/2025;HJKL;1231410;24
14/03/2025;HJKL;1231410;24
13/03/2025;HJKL;1231410;12
12/03/2025;HJKL;1231410;36
11/03/2025;HJKL;1231410;72
10/03/2025;HJKL;1231410;12
